baseMean log2FoldChange lfcSE stat pvalue padj weight
chr1_16957349_16958541 29.7651506584241 -1.15361629857045 0.308015354812741 -3.74532074633681 0.00018016344841584 0.0105984616623236 3.70337183587796
chr1_200589416_200590260 42.9733645813593 0.877176654432811 0.23610397927304 3.71521334428001 0.00020303231803739 0.0105984616623236 4.16862106423833
chr11_45124323_45124949 21.594249270044 1.2569089719545 0.338456473584276 3.71365026245105 0.000204291072640597 0.0105984616623236 4.18562683728989
chr17_21904305_21905031 13.329955775827 -1.75768183808193 0.451498544025196 -3.89299558402085 9.90139553932027e-05 0.0105984616623236 2.03025408121129
chr19_35557497_35558325 25.9311608150956 1.11968555644704 0.301423221966779 3.71466255698921 0.000203475035060591 0.0105984616623236 4.18162701614218
chr6_163834305_163836243 55.9961735793171 0.750825803484147 0.203723703358223 3.68551028234507 0.000228244866421779 0.0105984616623236 4.70110458766979
chr8_96280737_96282667 72.7564981357574 0.687581273996362 0.186606472245837 3.68465930319145 0.000229008758845726 0.0105984616623236 4.70110458766979
chr15_65041341_65041858 15.0319521649655 -1.64785291967447 0.429494440731472 -3.83672700598409 0.000124684942016392 0.0106679715694679 2.53548204302281
chr16_777805_778891 33.7276010934927 -1.09798598258428 0.282000156012431 -3.8935651600699 9.87816528934636e-05 0.0106890800490961 2.00084961859523
chr20_60876922_60878702 97.1165690499334 -0.588554101224008 0.157579736729129 -3.73496055673516 0.000187744610558895 0.0106890800490961 3.80512312704137
chr1_167105178_167106006 28.8965690320416 -1.03176983803389 0.278073451030878 -3.71042195581381 0.000206914079134862 0.0106926093938208 4.1856268372899
chr3_31675653_31676344 12.8226813800119 1.80707194102564 0.465854508612313 3.87904787357011 0.000104866117328288 0.0107304587724738 2.11177262594611
chr13_91999243_92001683 93.7408540231685 0.609416338286344 0.168629944427656 3.6139271726309 0.000301593808766652 0.0107413515386923 6.06136244800336
chr1_3773170_3775016 113.989038189976 0.579531850693739 0.158136206980034 3.66476382456112 0.000247566928327962 0.0107499441068603 4.92301184571865
chr11_64310125_64310907 17.5442637418323 -1.39710180076958 0.371937741190765 -3.75627866184469 0.000172458658739656 0.0107499441068603 3.45232701566818
chr11_118790151_118790904 66.6080307049437 -0.769483794222505 0.209979098781625 -3.66457327747062 0.000247751302181497 0.0107499441068603 4.92301184571865
chr12_100311474_100312345 29.8218956766914 1.09774275078007 0.290267494147384 3.78183149306651 0.000155678734274536 0.0107499441068603 3.10381958166976
chr16_4974723_4975539 21.1500321364759 -1.36365418638608 0.366508702002343 -3.72065977952513 0.000198702978721612 0.0107499441068603 3.97653780172579
chr19_18759620_18761774 38.284608953212 -1.08108218029428 0.289776125818267 -3.73074965110232 0.000190910859564303 0.0107499441068603 3.80512312704137
chr19_46284841_46285905 33.2378658446331 -1.10591234717973 0.284373186285577 -3.88894734283821 0.000100679957199209 0.0107499441068603 2.00084961859523
chr2_219828805_219829411 20.0445983110714 1.33921540609806 0.363881777549389 3.68035853599813 0.000232906242231922 0.0107499441068603 4.64151263845805
chr3_5027114_5029080 65.1745851405808 0.708225676354655 0.193264218390174 3.66454629964066 0.000247777416404827 0.0107499441068603 4.92301184571865
chr5_144626596_144627520 29.8004009063454 1.07135209629564 0.288914504947233 3.70819767768777 0.000208739680272752 0.0107499441068603 4.17901372314467
chr8_10511969_10512759 29.9637208899622 1.02889392414104 0.275243825142103 3.73811809805302 0.000185402857313283 0.0107499441068603 3.70337183587796
chr20_10963216_10963640 10.065555658629 -2.13413279320827 0.514709292830799 -4.14628766749277 3.37909245082813e-05 0.0108222442093141 0.666253516014717
chr8_144655213_144655522 25.1006025660158 -1.21384772525892 0.32772880188601 -3.70381766348725 0.000212378937655012 0.0108269149874284 4.18162701614218
chr19_46320214_46321364 28.952709015417 -1.10289155468554 0.296886400079833 -3.71486047993095 0.000203315842403342 0.0108749227272299 3.97653780172579
chr19_52692765_52693883 152.318572292983 0.527134832620625 0.146021669666245 3.60997675088549 0.000306224451216096 0.0108749227272299 5.98549523606804
chr6_75914850_75916126 43.6507953479799 0.899913330032994 0.243055122271431 3.70250715814176 0.000213479335441391 0.0108749227272299 4.17901372314467
chr3_167812569_167814468 138.532242501679 0.549087903566158 0.149548985100639 3.67162574320814 0.000241012447146255 0.0108870288522157 4.70110458766979
chr8_29624757_29625511 25.4613736412793 -1.24133930338993 0.334444581771405 -3.71164423359798 0.00020591727645196 0.0109860430019512 3.97653780172579
chr12_53240974_53242101 26.4654802472686 -1.13600031687981 0.307207031648708 -3.69783305669522 0.000217447814876736 0.0110137403489318 4.18162701614218
chr5_150999281_151000336 56.5516918168994 0.766811825805228 0.206040176472041 3.72166166295864 0.000197916093143387 0.0110137403489318 3.80512312704137
chr2_196521370_196523091 82.4257359442565 0.676844982471467 0.187924861723046 3.60167875748641 0.000316168907018079 0.011024064468941 6.06136244800336
chr20_60098137_60098809 15.9060466363151 -1.54619067126059 0.410810163765246 -3.76375953576492 0.000167377840250471 0.011024064468941 3.21032312158849
chr3_122608828_122609507 19.1543401214053 1.36359355741919 0.367652198280342 3.70892262795455 0.000208143013936127 0.0110490985894876 3.97653780172579
chr6_30975364_30976204 17.1077535648998 -1.5838473741137 0.414507745819728 -3.82103203157637 0.000132894388513018 0.0110490985894876 2.53714108749651
chr14_23592665_23593173 14.1758386707916 -1.687220518978 0.43938858051488 -3.83992801315159 0.000123070392058325 0.0110620616746012 2.34460083731489
chr16_18812141_18813511 91.1494962753496 0.6020667997435 0.161928679782843 3.71809861323462 0.000200727917298604 0.0111065057935294 3.80512312704137
chr13_103875010_103875609 22.5976895969989 1.24534225976371 0.337268641209865 3.6924341833156 0.000222117834894029 0.0111162747602141 4.18162701614218
chr16_88892950_88894142 24.622558285057 -1.17344705645816 0.319660957643539 -3.67091140910207 0.000241687106903923 0.0111162747602141 4.57310336377556
chr20_34893999_34895218 16.807845974929 -1.50873862883283 0.394527548275688 -3.82416547444375 0.00013121576983532 0.0111162747602141 2.46879439729965
chr4_124271256_124271684 19.8020099042633 -1.28740097994305 0.347400228766496 -3.70581500338728 0.000210712063257245 0.0111162747602141 3.97653780172579
chr5_133841712_133842489 39.9927864480312 -0.889674373035753 0.24091001921831 -3.69297373319098 0.000221646924398234 0.0111162747602141 4.17901372314467
chr5_136556016_136556573 51.4437070076791 0.841142481755901 0.226965984108402 3.70602883537896 0.000210534340296876 0.0111162747602141 3.97653780172579
chr5_152527465_152528268 34.6410249482259 1.01614828545453 0.269691909398043 3.76781152880184 0.000164684959654863 0.0111162747602141 3.10381958166976
chr18_73634744_73635773 31.3050995821469 -1.03708036632615 0.27996694302299 -3.7042957826667 0.00021197880106078 0.011132098483395 3.97653780172579
chr8_140812143_140812945 23.1948335027029 -1.24388299060648 0.335802716672822 -3.70420764587921 0.000212052509224307 0.011132098483395 3.97653780172579
chr10_80724765_80725567 21.0720017519881 -1.2244248105508 0.33427509223857 -3.66292565309333 0.000249350927999985 0.011237333673241 4.61913023642943
chr16_47766119_47767051 25.0699209822915 1.27271824043085 0.347199251115646 3.66567104145895 0.000246690866650717 0.011237333673241 4.57310336377556
chr9_94784117_94784871 13.3158799490729 1.76818051668237 0.457044721469847 3.86872538642595 0.000109405776945028 0.011237333673241 2.03025408121129
chr18_72264402_72266219 62.6693775950606 0.776355371973098 0.2091771479986 3.71147316712767 0.000206056514096331 0.0112621718384471 3.80512312704137
chr1_72747727_72748795 27.9826820695509 1.20517119935176 0.328979665971226 3.66336076059233 0.000248927557334934 0.0112887233574167 4.57310336377556
chr10_5673844_5674858 24.1107881040086 -1.21983162909854 0.333212605544595 -3.66082077568728 0.000251408580405649 0.0112887233574167 4.61913023642943
chr4_185321391_185322393 21.8704929238029 1.48441978885599 0.401255056976467 3.69944194608131 0.000216074057317642 0.0112887233574167 3.97653780172579
chr12_47010910_47011391 13.9389102029839 -1.72914193212826 0.45150838207958 -3.82970062297424 0.000128299248838189 0.0113378737283369 2.34460083731489
chr6_119398344_119400654 48.7386493502013 0.816546406873297 0.22165267793407 3.68390048107687 0.000229691948464951 0.0114057460727561 4.16862106423833
chr3_81810067_81811096 89.9768980594136 0.642123042796926 0.175803809772275 3.65249788175063 0.000259701739194506 0.011419962510449 4.70110458766979
chr7_21984956_21986266 43.2142169856557 0.87504739241756 0.237584006928808 3.68310730898552 0.000230408108743458 0.011419962510449 4.16862106423833
chr12_3067620_3069454 55.885101011656 0.765223146870925 0.209539260287597 3.65193208098874 0.000260274729593726 0.0114228875264329 4.70110458766979
chr14_81407400_81408704 54.888205750072 0.76519404611175 0.213203110796815 3.58903790499093 0.00033190058518305 0.0114228875264329 5.98549523606804
chr2_97549899_97550766 27.8550529423853 -1.0733469988063 0.291567916640819 -3.68129323408566 0.000232053933893214 0.0114228875264329 4.1856268372899
chr8_36431200_36431802 34.6375451435671 1.00554201361583 0.26767355056476 3.75659833216338 0.00017223861219251 0.0114228875264329 3.10381958166976
chr5_128429789_128431289 96.3943254642827 0.594063964421607 0.165707621807945 3.58501291576152 0.000337061524103369 0.0114360842459201 6.06136244800336
chr1_232428478_232429038 15.3926177535975 -1.61217899626809 0.430360627413656 -3.74611173414452 0.000179596622775555 0.0114837068489355 3.21032312158849
chr3_37987423_37988362 30.1267323901846 1.03627773952547 0.280662914146911 3.69225033765253 0.000222278506871208 0.0114837068489355 3.97653780172579
chr15_89877332_89878971 127.518306919574 0.527488521205214 0.147253991966634 3.58216788665898 0.000340754679210334 0.0115292735025944 6.06136244800336
chr3_31573390_31575241 121.412445890554 0.546644006035296 0.150371940849576 3.63527931439103 0.000277679614170748 0.0115569050620904 4.92301184571865
chr1_2486445_2488899 45.4398227154882 -0.86075651143894 0.23260027116117 -3.70058257946964 0.000215105063498943 0.0115586055658936 3.80512312704137
chr17_62776212_62777310 19.4845627377927 -1.28870817658096 0.353101671388617 -3.6496801941292 0.000262566998860801 0.0115586055658936 4.64151263845805
chr8_142639528_142640766 30.638548163223 -1.12300769043699 0.302917257650917 -3.70730838891704 0.000209473798492252 0.0115586055658936 3.70337183587796
chr12_52592277_52592739 15.4807507717652 -1.64043453221203 0.429006025285284 -3.82380301330538 0.000131408917213741 0.0115721976828667 2.3181064632807
chr16_31469861_31471569 130.806756934605 0.504257039564723 0.138378870745911 3.64403204655884 0.000268399979460022 0.0116285181145931 4.70110458766979
chr19_934759_935508 17.1322958205047 -1.45548130121841 0.382360070616883 -3.80657242496635 0.000140906042383398 0.0116285181145931 2.46879439729965
chr8_144289352_144290043 20.9186867936466 -1.28159325558782 0.351272872787674 -3.64842649367482 0.000263851369882373 0.0116285181145931 4.61913023642943
chr1_235153584_235154393 43.7346993621844 0.901375064015204 0.243862259169478 3.69624667254792 0.000218810382229693 0.0116950094228531 3.80512312704137
chr20_55149071_55150367 28.9666971918592 -1.08396255077514 0.295217117365504 -3.67174695169556 0.000240898146100912 0.0116950094228531 4.1856268372899
chr14_104566699_104567655 21.0628643543288 -1.25841268885581 0.34162307803839 -3.68362903373406 0.000229936804577522 0.011739044500539 3.97653780172579
chr10_80999059_80999573 19.4190565947576 -1.50321822651738 0.408686382293005 -3.67817057686954 0.000234912842324196 0.01175534362487 4.05324556093947
chr13_74707915_74710135 103.214545685609 0.557265116880516 0.15593315129188 3.57374369890988 0.000351913408167031 0.0117652056066818 6.06136244800336
chr12_127609991_127611127 89.8579540458402 0.662291338070662 0.182017376728976 3.63861599355327 0.000274107164548307 0.0117939824690311 4.70110458766979
chr2_235213590_235214211 16.7976238358117 -1.56275892757142 0.405369025576755 -3.85515130404436 0.000115658075255206 0.0117939824690311 1.98404309212961
chr1_226076134_226079454 78.6485491211514 -0.708197030439337 0.194716307549313 -3.63707097444822 0.000275755966298526 0.0118331764628698 4.70110458766979
chr12_94955724_94956229 16.3379800306068 -1.49465745251263 0.394028333084355 -3.79327405421034 0.00014867391372391 0.0118331764628698 2.53548204302281
chr19_16997113_16997687 13.0949732503513 -1.61424620056851 0.422203550915207 -3.82338376138553 0.000131632661273925 0.0118331764628698 2.24310907717343
chr2_139031633_139032768 14.1334937639549 1.67590847421269 0.440922031696406 3.80091797129027 0.000144161023905044 0.0118331764628698 2.4552908645588
chr18_47156627_47157074 11.6531864709304 -2.11307229554576 0.530185861318078 -3.98553120653297 6.73293272360372e-05 0.0118623506625648 1.14286505828528
chr7_128532512_128533634 40.8264470329413 -0.866761765936548 0.2356268598305 -3.67853548852648 0.000234577054740793 0.0118671714822357 3.97653780172579
chr15_76455629_76456233 19.9373159867669 -1.25267274766279 0.341777241427585 -3.66517308885298 0.000247171358132628 0.011880244524857 4.18162701614218
chr9_88896617_88898321 83.0003192972916 0.636141660827174 0.175601862672505 3.62263617905676 0.000291615848287865 0.0118948467913135 4.92301184571865
chr12_311029_312045 13.8426471522088 -1.73764814993199 0.45768295052599 -3.79661979528625 0.000146682494997382 0.0119800727713101 2.4552908645588
chr2_13024820_13025631 17.6501479017397 -1.63076972290815 0.423706669133857 -3.84881768852441 0.000118689297807537 0.0119800727713101 1.98404309212961
chr2_46768974_46770128 35.9328909929643 1.00637356809442 0.261611041458043 3.84683139704493 0.000119655249611682 0.0119800727713101 2.00084961859523
chr2_241172172_241173815 48.583567885567 -0.7782664172051 0.211823146905157 -3.67413301414867 0.000238658389211618 0.0120082049622851 3.97653780172579
chr4_183657237_183657828 18.9056412942703 1.30491207018782 0.356475126575293 3.66059781708837 0.000251627467002873 0.012028933269319 4.18162701614218
chr21_47392968_47394997 28.6947629102634 -1.10373279523451 0.304936473486721 -3.61954994302305 0.000295115850117737 0.0120384556685898 4.89603297841886
chr12_79449727_79450513 16.9925637436164 1.51061795175296 0.394000109636519 3.83405464822475 0.000126048118663946 0.0120487684543474 2.08689201670649
chr19_47873155_47873852 18.0257295178359 -1.43404271838671 0.372835869176577 -3.84631103641892 0.000119909528360623 0.0120487684543474 1.98404309212961
chr15_63127159_63128023 13.6474765407115 -1.6095502805329 0.421811015222189 -3.81580902927598 0.000135737457445437 0.0120530970386868 2.24310907717343
chr3_64034769_64035308 15.0620344778241 1.55432196647848 0.417195234906973 3.72564649935435 0.000194815266184677 0.0120762806767257 3.21032312158849
chr17_77543766_77546172 33.2903436341736 -1.00195747774982 0.273990477840424 -3.65690620216872 0.000255277739551686 0.0121452953536362 4.17901372314467
chr1_17624114_17625041 32.6836277874049 -1.04270310477515 0.284177322308055 -3.66919885199297 0.000243311770470607 0.0121545045172326 3.97653780172579
